Facts: Value;Indicators: Key;Indicators: Name;Indicators: Description;Indicators: Full Name;Date;Time Period;Regions: Key;Regions: Code;Regions: Name
103.92164989750019;17955516;Produits frais;;INFLATION SOUS JACENTE\Produits frais;2008-07-01 00:00:00;Monthly;16754916;;Senegal
109.51150752430026;17955516;Produits frais;;INFLATION SOUS JACENTE\Produits frais;2008-08-01 00:00:00;Monthly;16754916;;Senegal
113.15961405421201;17955516;Produits frais;;INFLATION SOUS JACENTE\Produits frais;2008-09-01 00:00:00;Monthly;16754916;;Senegal
113.25923865786859;17955516;Produits frais;;INFLATION SOUS JACENTE\Produits frais;2008-10-01 00:00:00;Monthly;16754916;;Senegal
104.78153695033856;17955516;Produits frais;;INFLATION SOUS JACENTE\Produits frais;2008-11-01 00:00:00;Monthly;16754916;;Senegal
102.3083702248117;17955516;Produits frais;;INFLATION SOUS JACENTE\Produits frais;2008-12-01 00:00:00;Monthly;16754916;;Senegal
33;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1970-01-01 00:00:00;Annual;16754916;;Senegal
33;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1971-01-01 00:00:00;Annual;16754916;;Senegal
33;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1972-01-01 00:00:00;Annual;16754916;;Senegal
33;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1973-01-01 00:00:00;Annual;16754916;;Senegal
33;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1974-01-01 00:00:00;Annual;16754916;;Senegal
34;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1975-01-01 00:00:00;Annual;16754916;;Senegal
58;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;2001-01-01 00:00:00;Annual;16754916;;Senegal
55;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;2002-01-01 00:00:00;Annual;16754916;;Senegal
60;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;2003-01-01 00:00:00;Annual;16754916;;Senegal
67;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;2005-01-01 00:00:00;Annual;16754916;;Senegal
68;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;2006-01-01 00:00:00;Annual;16754916;;Senegal
52;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1995-01-01 00:00:00;Annual;16754916;;Senegal
53;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1996-01-01 00:00:00;Annual;16754916;;Senegal
53;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1997-01-01 00:00:00;Annual;16754916;;Senegal
53;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1998-01-01 00:00:00;Annual;16754916;;Senegal
53;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1999-01-01 00:00:00;Annual;16754916;;Senegal
54;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;2000-01-01 00:00:00;Annual;16754916;;Senegal
47;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1988-01-01 00:00:00;Annual;16754916;;Senegal
48;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1990-01-01 00:00:00;Annual;16754916;;Senegal
49;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1991-01-01 00:00:00;Annual;16754916;;Senegal
50;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1992-01-01 00:00:00;Annual;16754916;;Senegal
52;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1993-01-01 00:00:00;Annual;16754916;;Senegal
52;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1994-01-01 00:00:00;Annual;16754916;;Senegal
41;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1982-01-01 00:00:00;Annual;16754916;;Senegal
45;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1983-01-01 00:00:00;Annual;16754916;;Senegal
46;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1984-01-01 00:00:00;Annual;16754916;;Senegal
47;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1985-01-01 00:00:00;Annual;16754916;;Senegal
47;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1986-01-01 00:00:00;Annual;16754916;;Senegal
47;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1987-01-01 00:00:00;Annual;16754916;;Senegal
34;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1976-01-01 00:00:00;Annual;16754916;;Senegal
36;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1977-01-01 00:00:00;Annual;16754916;;Senegal
35;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1978-01-01 00:00:00;Annual;16754916;;Senegal
35;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1979-01-01 00:00:00;Annual;16754916;;Senegal
37;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1980-01-01 00:00:00;Annual;16754916;;Senegal
38;17968316;Nombre de centres de santé;;Infrastructures sanitaires\Nombre de centres de santé;1981-01-01 00:00:00;Annual;16754916;;Senegal
382;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1970-01-01 00:00:00;Annual;16754916;;Senegal
384;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1971-01-01 00:00:00;Annual;16754916;;Senegal
395;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1972-01-01 00:00:00;Annual;16754916;;Senegal
398;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1973-01-01 00:00:00;Annual;16754916;;Senegal
427;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1974-01-01 00:00:00;Annual;16754916;;Senegal
436;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1975-01-01 00:00:00;Annual;16754916;;Senegal
824;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;2000-01-01 00:00:00;Annual;16754916;;Senegal
888;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;2001-01-01 00:00:00;Annual;16754916;;Senegal
868;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;2002-01-01 00:00:00;Annual;16754916;;Senegal
896;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;2003-01-01 00:00:00;Annual;16754916;;Senegal
936;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;2005-01-01 00:00:00;Annual;16754916;;Senegal
949;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;2006-01-01 00:00:00;Annual;16754916;;Senegal
733;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1994-01-01 00:00:00;Annual;16754916;;Senegal
738;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1995-01-01 00:00:00;Annual;16754916;;Senegal
768;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1996-01-01 00:00:00;Annual;16754916;;Senegal
752;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1997-01-01 00:00:00;Annual;16754916;;Senegal
882;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1998-01-01 00:00:00;Annual;16754916;;Senegal
882;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1999-01-01 00:00:00;Annual;16754916;;Senegal
659;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1988-01-01 00:00:00;Annual;16754916;;Senegal
659;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1989-01-01 00:00:00;Annual;16754916;;Senegal
665;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1990-01-01 00:00:00;Annual;16754916;;Senegal
665;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1991-01-01 00:00:00;Annual;16754916;;Senegal
711;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1992-01-01 00:00:00;Annual;16754916;;Senegal
714;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1993-01-01 00:00:00;Annual;16754916;;Senegal
520;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1982-01-01 00:00:00;Annual;16754916;;Senegal
552;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1983-01-01 00:00:00;Annual;16754916;;Senegal
559;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1984-01-01 00:00:00;Annual;16754916;;Senegal
580;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1985-01-01 00:00:00;Annual;16754916;;Senegal
609;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1986-01-01 00:00:00;Annual;16754916;;Senegal
659;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1987-01-01 00:00:00;Annual;16754916;;Senegal
439;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1976-01-01 00:00:00;Annual;16754916;;Senegal
439;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1977-01-01 00:00:00;Annual;16754916;;Senegal
449;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1978-01-01 00:00:00;Annual;16754916;;Senegal
471;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1979-01-01 00:00:00;Annual;16754916;;Senegal
474;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1980-01-01 00:00:00;Annual;16754916;;Senegal
527;17968416;Nombre de postes de santé;;Infrastructures sanitaires\Nombre de postes de santé;1981-01-01 00:00:00;Annual;16754916;;Senegal
8;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1970-01-01 00:00:00;Annual;16754916;;Senegal
8;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1971-01-01 00:00:00;Annual;16754916;;Senegal
8;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1972-01-01 00:00:00;Annual;16754916;;Senegal
9;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1973-01-01 00:00:00;Annual;16754916;;Senegal
9;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1974-01-01 00:00:00;Annual;16754916;;Senegal
9;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1975-01-01 00:00:00;Annual;16754916;;Senegal
22;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2006-01-01 00:00:00;Annual;16754916;;Senegal
18;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2000-01-01 00:00:00;Annual;16754916;;Senegal
18;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2001-01-01 00:00:00;Annual;16754916;;Senegal
19;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2002-01-01 00:00:00;Annual;16754916;;Senegal
19;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2003-01-01 00:00:00;Annual;16754916;;Senegal
21;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2004-01-01 00:00:00;Annual;16754916;;Senegal
22;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;2005-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1994-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1995-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1996-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1997-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1998-01-01 00:00:00;Annual;16754916;;Senegal
18;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1999-01-01 00:00:00;Annual;16754916;;Senegal
16;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1988-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1989-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1990-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1991-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1992-01-01 00:00:00;Annual;16754916;;Senegal
17;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1993-01-01 00:00:00;Annual;16754916;;Senegal
14;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1982-01-01 00:00:00;Annual;16754916;;Senegal
16;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1983-01-01 00:00:00;Annual;16754916;;Senegal
16;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1984-01-01 00:00:00;Annual;16754916;;Senegal
16;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1985-01-01 00:00:00;Annual;16754916;;Senegal
16;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1986-01-01 00:00:00;Annual;16754916;;Senegal
16;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1987-01-01 00:00:00;Annual;16754916;;Senegal
11;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1976-01-01 00:00:00;Annual;16754916;;Senegal
11;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1977-01-01 00:00:00;Annual;16754916;;Senegal
11;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1978-01-01 00:00:00;Annual;16754916;;Senegal
12;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1979-01-01 00:00:00;Annual;16754916;;Senegal
12;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1980-01-01 00:00:00;Annual;16754916;;Senegal
12;17968216;Nombre d'hôpitaux;;Infrastructures sanitaires\Nombre d'hôpitaux;1981-01-01 00:00:00;Annual;16754916;;Senegal
439502844815423;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1970-01-01 00:00:00;Annual;16754916;;Senegal
450490415935809;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1971-01-01 00:00:00;Annual;16754916;;Senegal
461752676334204;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1972-01-01 00:00:00;Annual;16754916;;Senegal
473296493242559;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1973-01-01 00:00:00;Annual;16754916;;Senegal
485128905573623;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1974-01-01 00:00:00;Annual;16754916;;Senegal
497257128212963;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1975-01-01 00:00:00;Annual;16754916;;Senegal
11077484;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2006-01-01 00:00:00;Annual;16754916;;Senegal
11519226;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2007-01-01 00:00:00;Annual;16754916;;Senegal
11841138;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2008-01-01 00:00:00;Annual;16754916;;Senegal
12171264;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2009-01-01 00:00:00;Annual;16754916;;Senegal
12509434;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2010-01-01 00:00:00;Annual;16754916;;Senegal
9582542;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2000-01-01 00:00:00;Annual;16754916;;Senegal
9802775;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2001-01-01 00:00:00;Annual;16754916;;Senegal
9855338;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2002-01-01 00:00:00;Annual;16754916;;Senegal
10127809;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2003-01-01 00:00:00;Annual;16754916;;Senegal
10564303;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2004-01-01 00:00:00;Annual;16754916;;Senegal
10817844;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;2005-01-01 00:00:00;Annual;16754916;;Senegal
8127374;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1994-01-01 00:00:00;Annual;16754916;;Senegal
8346996;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1995-01-01 00:00:00;Annual;16754916;;Senegal
8572004;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1996-01-01 00:00:00;Annual;16754916;;Senegal
8802304;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1997-01-01 00:00:00;Annual;16754916;;Senegal
9037906;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1998-01-01 00:00:00;Annual;16754916;;Senegal
9302162;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1999-01-01 00:00:00;Annual;16754916;;Senegal
6912573;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1988-01-01 00:00:00;Annual;16754916;;Senegal
7102858;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1989-01-01 00:00:00;Annual;16754916;;Senegal
7298412;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1990-01-01 00:00:00;Annual;16754916;;Senegal
7499095;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1991-01-01 00:00:00;Annual;16754916;;Senegal
7703826;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1992-01-01 00:00:00;Annual;16754916;;Senegal
7913090;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1993-01-01 00:00:00;Annual;16754916;;Senegal
59516658695146;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1982-01-01 00:00:00;Annual;16754916;;Senegal
610746262698088;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1983-01-01 00:00:00;Annual;16754916;;Senegal
626733767616736;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1984-01-01 00:00:00;Annual;16754916;;Senegal
643139777451639;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1985-01-01 00:00:00;Annual;16754916;;Senegal
659975247405991;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1986-01-01 00:00:00;Annual;16754916;;Senegal
677251419457337;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1987-01-01 00:00:00;Annual;16754916;;Senegal
509688556418287;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1976-01-01 00:00:00;Annual;16754916;;Senegal
523030673759649;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1977-01-01 00:00:00;Annual;16754916;;Senegal
536722047706655;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1978-01-01 00:00:00;Annual;16754916;;Senegal
550771820749472;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1979-01-01 00:00:00;Annual;16754916;;Senegal
565189374701231;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1980-01-01 00:00:00;Annual;16754916;;Senegal
579984336962785;17965716;Effectif de la population;Effectif de la population;Populations\Effectif de la population;1981-01-01 00:00:00;Annual;16754916;;Senegal
3076519.9137079613;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1970-01-01 00:00:00;Annual;16754916;;Senegal
3127115.4812031128;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1971-01-01 00:00:00;Annual;16754916;;Senegal
3177792.7062172163;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1972-01-01 00:00:00;Annual;16754916;;Senegal
3228500.4320924347;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1973-01-01 00:00:00;Annual;16754916;;Senegal
3279183.831468096;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1974-01-01 00:00:00;Annual;16754916;;Senegal
3329784.2069784058;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1975-01-01 00:00:00;Annual;16754916;;Senegal
6566750;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2006-01-01 00:00:00;Annual;16754916;;Senegal
6790453.5346040139;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2007-01-01 00:00:00;Annual;16754916;;Senegal
6865530;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2008-01-01 00:00:00;Annual;16754916;;Senegal
7070777;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2009-01-01 00:00:00;Annual;16754916;;Senegal
7276713;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2010-01-01 00:00:00;Annual;16754916;;Senegal
5393270.2067968696;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2000-01-01 00:00:00;Annual;16754916;;Senegal
5455841;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2001-01-01 00:00:00;Annual;16754916;;Senegal
5814649.4199999999;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2002-01-01 00:00:00;Annual;16754916;;Senegal
6005790.7369999997;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2003-01-01 00:00:00;Annual;16754916;;Senegal
6244069;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2004-01-01 00:00:00;Annual;16754916;;Senegal
6404887;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;2005-01-01 00:00:00;Annual;16754916;;Senegal
4829130.0566831697;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1994-01-01 00:00:00;Annual;16754916;;Senegal
4926333.3358525448;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1995-01-01 00:00:00;Annual;16754916;;Senegal
4973695.6269592252;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1996-01-01 00:00:00;Annual;16754916;;Senegal
5046163.3758209255;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1997-01-01 00:00:00;Annual;16754916;;Senegal
5144373.5353974905;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1998-01-01 00:00:00;Annual;16754916;;Senegal
5258426.1695839707;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1999-01-01 00:00:00;Annual;16754916;;Senegal
4238249;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1988-01-01 00:00:00;Annual;16754916;;Senegal
4340556.5237999996;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1989-01-01 00:00:00;Annual;16754916;;Senegal
4430865.9252000004;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1990-01-01 00:00:00;Annual;16754916;;Senegal
4546288.1658445653;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1991-01-01 00:00:00;Annual;16754916;;Senegal
4639425.2422174327;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1992-01-01 00:00:00;Annual;16754916;;Senegal
4733627.8810529727;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1993-01-01 00:00:00;Annual;16754916;;Senegal
3808783.2054026653;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1982-01-01 00:00:00;Annual;16754916;;Senegal
3883889.716151813;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1983-01-01 00:00:00;Annual;16754916;;Senegal
3960036.1273810221;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1984-01-01 00:00:00;Annual;16754916;;Senegal
4037214.7859105044;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1985-01-01 00:00:00;Annual;16754916;;Senegal
4115416.5250180648;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1986-01-01 00:00:00;Annual;16754916;;Senegal
4194630.5753703602;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1987-01-01 00:00:00;Annual;16754916;;Senegal
3380240.5641828738;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1976-01-01 00:00:00;Annual;16754916;;Senegal
3449021.4701214889;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1977-01-01 00:00:00;Annual;16754916;;Senegal
3518860.9128447804;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1978-01-01 00:00:00;Annual;16754916;;Senegal
3589758.6638821801;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1979-01-01 00:00:00;Annual;16754916;;Senegal
3661713.4367850386;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1980-01-01 00:00:00;Annual;16754916;;Senegal
3734722.8198189712;17965916;Population rurale;Effectif de la population rurale de 1970 à 2006;Populations\Population rurale;1981-01-01 00:00:00;Annual;16754916;;Senegal
1318508.534446269;17965816;Population urbaine;Effectif de la population urbaine de 1970 à 2006;Populations\Population urbaine;1970-01-01 00:00:00;Annual;16754916;;Senegal
1377788.6781549735;17965816;Population urbaine;Effectif de la population urbaine de 1970 à 2006;Populations\Population urbaine;1971-01-01 00:00:00;Annual;16754916;;Senegal
1439734.0571248212;17965816;Population urbaine;Effectif de la population urbaine de 1970 à 2006;Populations\Population urbaine;1972-01-01 00:00:00;Annual;16754916;;Senegal
1504464.5003331534;17965816;Population urbaine;Effectif de la population urbaine de 1970 à 2006;Populations\Population urbaine;1973-01-01 00:00:00;Annual;16754916;;Senegal
